SWC ,X,Y,Z,WI,ER_top,ER_bot,,,,
12.64,251390,4550340,3347.28,15.24,29.1,48.8,,,,
12.58,251390,4550345,3347.28,11.51,32.9,48.8,,,,
12.59,251390,4550350,3347.28,11.85,32.9,48.8,,,,
12.58,251390,4550355,3347.28,13.32,32.9,48.8,,,,
12.59,251390,4550360,3347.28,11.32,32.9,48.8,,,,
12.60,251390,4550365,3347.28,10.13,32.9,48.8,,,,
12.61,251390,4550370,3347.28,14.40,32.9,37.8,,,,
12.63,251390,4550375,3348.29,7.70,32.9,35.2,,,,
12.63,251390,4550380,3348.29,13.04,26.1,35.2,,,,
12.65,251390,4550385,3348.29,13.06,25.4,35.2,,,,
12.66,251390,4550390,3348.29,12.57,25.4,35.2,,,,
12.68,251390,4550395,3348.77,8.26,25.4,35.2,,,,
12.69,251390,4550400,3349.14,5.34,24.6,35.2,,,,
12.70,251390,4550405,3349.14,14.54,17.8,35.2,,,,
12.71,251390,4550410,3349.30,9.90,17.8,35.2,,,,
12.72,251390,4550415,3349.73,9.61,17.8,26.3,,,,
12.74,251390,4550420,3349.91,10.15,17.8,23.5,,,,
12.75,251390,4550425,3349.91,11.38,17.8,23.5,,,,
12.76,251390,4550430,3349.91,13.71,12.7,23.5,,,,
12.77,251390,4550435,3350.74,9.19,12.7,23.5,,,,
12.78,251390,4550440,3350.77,6.49,12.7,20.9,,,,
12.79,251390,4550445,3350.77,12.87,12.7,14.2,,,,
12.80,251390,4550450,3350.77,12.38,12.7,14.2,,,,
12.80,251390,4550455,3350.77,10.13,12.7,14.2,,,,
12.81,251390,4550460,3350.77,12.57,12.7,14.2,,,,
12.81,251390,4550465,3350.77,10.13,12.7,14.2,,,,
12.82,251390,4550470,3350.77,12.80,12.7,14.2,,,,
12.82,251390,4550475,3350.77,10.13,12.7,14.2,,,,
12.82,251390,4550480,3350.77,10.13,12.7,14.2,,,,
12.81,251390,4550485,3350.77,10.22,12.7,14.2,,,,
12.81,251390,4550490,3350.77,10.13,12.7,14.2,,,,
12.80,251390,4550495,3350.77,10.97,12.7,14.2,,,,
12.79,251390,4550500,3350.77,10.13,12.7,14.2,,,,
12.77,251390,4550505,3350.77,10.65,12.7,14.2,,,,
12.76,251390,4550510,3350.77,10.86,12.7,14.2,,,,
12.74,251390,4550515,3350.77,10.13,12.7,14.2,,,,
12.73,251390,4550520,3350.77,10.13,12.7,14.2,,,,
12.71,251390,4550525,3350.77,12.12,12.7,14.2,,,,
12.69,251390,4550530,3350.77,11.58,12.7,14.2,,,,
12.66,251390,4550535,3350.77,10.13,12.7,14.2,,,,
12.64,251390,4550540,3350.33,14.55,12.7,14.2,,,,
12.61,251390,4550545,3350.33,10.93,12.7,14.2,,,,
12.58,251390,4550550,3350.33,10.94,12.7,14.2,,,,
12.55,251390,4550555,3350.33,11.11,12.7,14.2,,,,
12.51,251390,4550560,3350.33,11.20,12.7,14.2,,,,
12.49,251390,4550565,3350.33,11.31,12.7,14.2,,,,
12.45,251390,4550570,3350.33,11.39,12.7,14.2,,,,
12.43,251390,4550575,3350.33,12.32,12.7,14.2,,,,
12.40,251390,4550580,3350.33,13.20,12.7,14.2,,,,
12.38,251390,4550585,3350.77,15.44,12.7,14.2,,,,
12.36,251390,4550590,3350.77,5.92,12.7,14.2,,,,
12.35,251390,4550595,3350.77,4.98,12.7,14.2,,,,
12.36,251390,4550600,3349.91,11.42,12.7,14.2,,,,
12.37,251390,4550605,3349.91,10.13,16.4,19.6,,,,
12.39,251390,4550610,3349.91,11.74,17.9,21.8,,,,
12.43,251390,4550615,3349.91,7.18,22.6,21.8,,,,
12.46,251390,4550620,3349.63,7.10,25.5,35.4,,,,
12.52,251390,4550625,3349.14,7.48,33.8,35.4,,,,
12.56,251390,4550630,3349.14,4.93,34.6,48.7,,,,
12.62,251390,4550635,3348.24,9.67,34.6,48.7,,,,
14.92,251395,4549865,3345.61,10.13,23.8,22.5,,,,
14.99,251395,4549870,3345.61,10.13,23.8,22.5,,,,
15.03,251395,4549875,3345.61,11.06,22.1,22.5,,,,
15.10,251395,4549880,3345.61,10.13,18.2,22.5,,,,
15.16,251395,4549885,3345.61,11.94,18.2,22.5,,,,
15.22,251395,4549890,3345.61,12.19,18.2,22.5,,,,
15.29,251395,4549895,3345.92,7.17,18.2,17.1,,,,
15.33,251395,4549900,3346.22,5.95,18.2,17.1,,,,
15.39,251395,4549905,3346.22,10.13,18.2,17.1,,,,
15.43,251395,4549910,3346.22,10.57,18.2,17.1,,,,
15.45,251395,4549915,3346.22,10.13,18.2,17.1,,,,
15.49,251395,4549920,3346.22,10.13,18.2,17.1,,,,
15.53,251395,4549925,3346.22,10.55,18.2,17.1,,,,
15.53,251395,4549930,3346.22,5.98,18.2,17.1,,,,
15.53,251395,4549935,3346.22,5.32,18.2,17.1,,,,
15.55,251395,4549940,3345.61,11.20,18.2,17.1,,,,
15.57,251395,4549945,3345.61,15.28,18.2,17.1,,,,
15.58,251395,4549950,3345.61,14.68,18.2,17.1,,,,
15.61,251395,4549955,3345.61,13.94,18.2,17.1,,,,
15.61,251395,4549960,3345.61,10.54,18.2,17.1,,,,
15.63,251395,4549965,3345.61,13.46,18.2,17.1,,,,
15.63,251395,4549970,3345.61,10.35,18.2,17.1,,,,
15.65,251395,4549975,3345.61,14.52,18.2,18.9,,,,
15.64,251395,4549980,3345.61,15.03,18.2,22.5,,,,
15.65,251395,4549985,3345.61,15.49,18.2,22.5,,,,
15.64,251395,4549990,3345.61,15.46,23.0,22.5,,,,
15.64,251395,4549995,3345.61,15.17,23.1,22.5,,,,
15.63,251395,4550000,3345.61,14.84,22.7,22.5,,,,
15.61,251395,4550005,3345.61,14.80,19.9,22.5,,,,
15.61,251395,4550010,3345.61,14.89,18.2,22.5,,,,
15.59,251395,4550015,3345.61,10.13,18.2,22.5,,,,
15.59,251395,4550020,3345.61,14.77,18.2,22.5,,,,
15.56,251395,4550025,3345.61,10.13,18.2,22.5,,,,
15.55,251395,4550030,3345.61,14.37,18.2,22.5,,,,
15.53,251395,4550035,3345.61,14.60,18.2,22.5,,,,
15.52,251395,4550040,3345.61,15.79,18.2,22.5,,,,
15.52,251395,4550045,3345.61,10.13,18.2,22.5,,,,
15.49,251395,4550050,3345.61,10.20,18.2,22.5,,,,
15.49,251395,4550055,3345.61,16.22,18.2,22.5,,,,
15.48,251395,4550060,3345.61,10.13,18.2,22.5,,,,
15.52,251395,4550065,3345.61,13.38,18.2,22.5,,,,
15.56,251395,4550070,3345.61,12.72,18.2,22.5,,,,
15.62,251395,4550075,3345.61,14.05,18.2,22.5,,,,
15.69,251395,4550080,3346.18,8.13,18.2,22.5,,,,
15.75,251395,4550085,3346.42,7.06,18.2,22.5,,,,
15.81,251395,4550090,3346.42,11.05,18.2,22.5,,,,
15.86,251395,4550095,3346.42,10.24,18.2,22.5,,,,
15.88,251395,4550100,3346.42,10.46,18.2,22.5,,,,
15.89,251395,4550105,3346.42,12.99,18.3,22.3,,,,
15.91,251395,4550110,3346.42,10.63,18.3,22.3,,,,
15.92,251395,4550115,3346.42,12.40,18.3,22.2,,,,
15.95,251395,4550120,3346.42,13.25,18.3,22.2,,,,
15.99,251395,4550125,3346.42,13.30,18.3,22.2,,,,
16.04,251395,4550130,3346.42,11.22,18.3,22.2,,,,
16.11,251395,4550135,3346.42,11.26,18.3,22.2,,,,
16.20,251395,4550140,3346.42,15.52,18.3,22.2,,,,
16.32,251395,4550145,3346.42,10.83,18.3,22.2,,,,
16.41,251395,4550150,3346.42,12.18,18.3,22.2,,,,
16.60,251395,4550155,3346.42,10.13,18.3,22.2,,,,
16.73,251395,4550160,3346.42,11.87,18.3,22.2,,,,
16.37,251395,4550165,3346.65,7.16,18.3,34.6,,,,
15.99,251395,4550170,3347.28,5.29,23.6,34.6,,,,
15.57,251395,4550175,3347.28,7.73,24.8,39.6,,,,
15.08,251395,4550180,3347.28,10.71,24.8,48.1,,,,
14.71,251395,4550185,3347.28,10.54,33.6,48.1,,,,
14.31,251395,4550190,3347.28,10.50,33.6,51.6,,,,
13.95,251395,4550195,3347.28,11.28,33.6,54.1,,,,
13.62,251395,4550200,3348.29,5.21,33.6,48.1,,,,
13.40,251395,4550205,3348.29,7.30,33.6,48.1,,,,
13.14,251395,4550210,3348.29,5.66,27.2,48.1,,,,
12.92,251395,4550215,3348.29,10.75,24.8,48.1,,,,
12.73,251395,4550220,3348.29,11.53,24.8,48.1,,,,
12.55,251395,4550225,3348.29,11.41,20.7,35.2,,,,
12.43,251395,4550230,3348.29,10.24,17.9,35.2,,,,
12.30,251395,4550235,3348.29,10.13,17.9,35.2,,,,
12.24,251395,4550240,3348.29,10.70,17.9,35.2,,,,
12.17,251395,4550245,3348.29,11.28,17.9,35.2,,,,
12.15,251395,4550250,3348.29,11.79,17.9,35.2,,,,
12.15,251395,4550255,3348.29,8.08,17.9,35.2,,,,
12.17,251395,4550260,3348.29,4.82,17.9,35.2,,,,
12.25,251395,4550265,3347.28,13.62,17.9,35.2,,,,
12.34,251395,4550270,3347.28,13.41,17.9,35.2,,,,
12.51,251395,4550275,3347.28,12.55,17.9,35.2,,,,
12.69,251395,4550280,3347.28,10.58,17.9,35.2,,,,
12.89,251395,4550285,3347.28,12.99,17.9,35.2,,,,
13.16,251395,4550290,3347.28,13.53,17.9,35.2,,,,
13.29,251395,4550295,3347.28,13.75,17.9,35.2,,,,
13.60,251395,4550300,3347.28,13.73,17.9,35.2,,,,
13.60,251395,4550305,3347.28,13.62,17.9,35.2,,,,
13.60,251395,4550310,3347.28,10.13,17.9,35.2,,,,
13.52,251395,4550315,3347.28,13.54,17.9,35.2,,,,
13.34,251395,4550320,3347.28,10.13,25.4,40.4,,,,
13.20,251395,4550325,3347.28,16.50,25.4,48.8,,,,
13.06,251395,4550330,3347.28,10.13,25.4,48.8,,,,
12.96,251395,4550335,3347.28,17.23,25.4,48.8,,,,
12.90,251395,4550340,3347.28,16.59,29.5,48.8,,,,
12.82,251395,4550345,3347.28,14.23,32.9,48.8,,,,
12.82,251395,4550350,3347.28,13.52,32.9,48.8,,,,
12.77,251395,4550355,3347.28,10.13,32.9,48.8,,,,
12.79,251395,4550360,3347.28,10.13,32.9,48.8,,,,
12.76,251395,4550365,3347.28,14.02,32.9,48.8,,,,
12.77,251395,4550370,3347.28,14.60,32.9,37.1,,,,
12.77,251395,4550375,3348.29,6.78,32.9,35.2,,,,
12.78,251395,4550380,3348.29,5.78,25.7,35.2,,,,
12.78,251395,4550385,3348.29,13.87,25.4,35.2,,,,
12.78,251395,4550390,3348.29,13.56,25.4,35.2,,,,
12.79,251395,4550395,3348.81,8.57,25.4,35.2,,,,
12.80,251395,4550400,3349.14,5.94,24.2,35.2,,,,
12.81,251395,4550405,3349.14,12.68,17.8,35.2,,,,
12.81,251395,4550410,3349.35,9.03,17.8,35.2,,,,
12.81,251395,4550415,3349.91,5.61,17.8,25.6,,,,
12.82,251395,4550420,3349.91,10.26,17.8,23.5,,,,
12.83,251395,4550425,3349.91,14.13,17.8,23.5,,,,
12.84,251395,4550430,3349.91,13.50,12.7,23.5,,,,
12.84,251395,4550435,3350.48,8.06,12.7,23.5,,,,
12.85,251395,4550440,3350.77,8.03,12.7,23.5,,,,
12.85,251395,4550445,3350.77,10.13,12.7,14.2,,,,
12.86,251395,4550450,3350.77,10.64,12.7,14.2,,,,
12.85,251395,4550455,3350.77,10.13,12.7,14.2,,,,
12.86,251395,4550460,3350.77,10.76,12.7,14.2,,,,
12.85,251395,4550465,3350.77,12.30,12.7,14.2,,,,
12.85,251395,4550470,3350.77,10.13,12.7,14.2,,,,
12.84,251395,4550475,3350.77,11.42,12.7,14.2,,,,
12.84,251395,4550480,3350.77,10.95,12.7,14.2,,,,
12.83,251395,4550485,3350.77,10.19,12.7,14.2,,,,
12.82,251395,4550490,3350.77,10.22,12.7,14.2,,,,
12.81,251395,4550495,3350.77,10.19,12.7,14.2,,,,
12.79,251395,4550500,3350.77,10.13,12.7,14.2,,,,
12.78,251395,4550505,3350.77,10.72,12.7,14.2,,,,
12.76,251395,4550510,3350.77,10.68,12.7,14.2,,,,
12.74,251395,4550515,3350.77,11.71,12.7,14.2,,,,
12.72,251395,4550520,3350.77,10.13,12.7,14.2,,,,
12.69,251395,4550525,3350.77,11.74,12.7,14.2,,,,
12.67,251395,4550530,3350.77,10.44,12.7,14.2,,,,
12.64,251395,4550535,3350.77,10.13,12.7,14.2,,,,
12.61,251395,4550540,3350.77,13.92,12.7,14.2,,,,
12.58,251395,4550545,3350.33,13.89,12.7,14.2,,,,
12.54,251395,4550550,3350.33,12.67,12.7,14.2,,,,
12.50,251395,4550555,3350.33,12.00,12.7,14.2,,,,
12.47,251395,4550560,3350.33,11.64,12.7,14.2,,,,
12.43,251395,4550565,3350.33,11.53,12.7,14.2,,,,
12.40,251395,4550570,3350.33,11.53,12.7,14.2,,,,
12.36,251395,4550575,3350.33,11.83,12.7,14.2,,,,
12.33,251395,4550580,3350.48,12.97,12.7,14.2,,,,
12.30,251395,4550585,3350.77,12.57,12.7,14.2,,,,
12.28,251395,4550590,3350.77,5.67,12.7,14.2,,,,
12.26,251395,4550595,3350.77,4.98,12.7,14.2,,,,
12.27,251395,4550600,3349.91,12.63,13.8,15.8,,,,
12.28,251395,4550605,3349.91,12.31,17.9,21.8,,,,
12.31,251395,4550610,3349.91,7.67,17.9,21.8,,,,
12.34,251395,4550615,3349.91,5.09,24.4,31.5,,,,
12.39,251395,4550620,3349.14,12.36,27.3,35.4,,,,
12.45,251395,4550625,3349.14,6.28,34.2,48.2,,,,
12.50,251395,4550630,3348.68,7.72,34.6,48.7,,,,
12.56,251395,4550635,3348.24,11.89,34.6,48.7,,,,
14.84,251400,4549865,3345.61,11.36,23.8,22.5,,,,
14.89,251400,4549870,3345.61,11.03,23.8,22.5,,,,
14.92,251400,4549875,3345.61,10.65,21.8,22.5,,,,
14.98,251400,4549880,3345.61,10.21,18.2,22.5,,,,
15.00,251400,4549885,3345.61,11.09,18.2,22.5,,,,
15.06,251400,4549890,3345.61,11.62,18.2,17.1,,,,
15.10,251400,4549895,3345.66,8.99,18.2,17.1,,,,
15.14,251400,4549900,3346.22,5.50,18.2,17.1,,,,
15.18,251400,4549905,3346.22,6.54,18.2,17.1,,,,
15.22,251400,4549910,3346.22,5.80,18.2,17.1,,,,
15.25,251400,4549915,3346.22,5.95,18.2,17.1,,,,
15.30,251400,4549920,3346.22,6.93,18.2,17.1,,,,
15.35,251400,4549925,3346.22,6.00,18.2,17.1,,,,
15.38,251400,4549930,3346.22,6.25,18.2,17.1,,,,
15.38,251400,4549935,3346.22,5.32,18.2,17.1,,,,
15.43,251400,4549940,3345.61,11.14,18.2,17.1,,,,
15.45,251400,4549945,3345.61,10.13,18.2,17.1,,,,
15.48,251400,4549950,3345.61,15.59,18.2,17.1,,,,
15.51,251400,4549955,3345.61,14.28,18.2,17.1,,,,
15.54,251400,4549960,3345.61,13.55,18.2,17.1,,,,
15.57,251400,4549965,3345.61,12.96,18.2,17.1,,,,
15.58,251400,4549970,3345.61,10.69,18.2,17.1,,,,
15.61,251400,4549975,3345.61,14.60,18.2,17.1,,,,
15.61,251400,4549980,3345.61,15.19,18.2,22.1,,,,
15.64,251400,4549985,3345.61,15.52,18.2,22.5,,,,
15.63,251400,4549990,3345.61,15.66,23.1,22.5,,,,
15.66,251400,4549995,3345.61,10.13,23.1,22.5,,,,
15.65,251400,4550000,3345.61,15.27,23.1,22.5,,,,
15.67,251400,4550005,3345.61,15.01,23.1,22.5,,,,
15.67,251400,4550010,3345.61,14.45,19.8,22.5,,,,
15.67,251400,4550015,3345.61,14.44,18.2,22.5,,,,
15.68,251400,4550020,3345.61,13.71,18.2,22.5,,,,
15.67,251400,4550025,3345.61,14.21,18.2,22.5,,,,
15.69,251400,4550030,3345.61,14.35,18.2,22.5,,,,
15.66,251400,4550035,3345.61,16.00,18.2,22.5,,,,
15.70,251400,4550040,3345.61,10.23,18.2,22.5,,,,
15.74,251400,4550045,3345.61,10.52,18.2,22.5,,,,
15.72,251400,4550050,3345.61,16.24,18.2,22.5,,,,
15.71,251400,4550055,3345.61,11.39,18.2,22.5,,,,
15.74,251400,4550060,3345.61,12.17,18.2,22.5,,,,
15.78,251400,4550065,3345.61,12.37,18.2,22.5,,,,
15.83,251400,4550070,3345.61,14.26,18.2,22.5,,,,
15.89,251400,4550075,3345.61,11.61,18.2,22.5,,,,
15.96,251400,4550080,3345.61,12.59,18.2,22.5,,,,
16.01,251400,4550085,3346.42,5.65,18.2,22.5,,,,
16.06,251400,4550090,3346.42,5.39,18.2,22.5,,,,
16.07,251400,4550095,3346.42,6.73,18.2,22.5,,,,
16.09,251400,4550100,3346.42,13.14,18.2,22.5,,,,
16.06,251400,4550105,3346.42,10.13,18.2,22.5,,,,
16.08,251400,4550110,3346.42,11.72,18.2,22.5,,,,
16.05,251400,4550115,3346.42,12.64,18.2,22.4,,,,
16.08,251400,4550120,3346.42,13.30,18.3,22.3,,,,
16.09,251400,4550125,3346.42,13.23,18.3,22.2,,,,
16.13,251400,4550130,3346.42,11.19,18.3,22.2,,,,
16.21,251400,4550135,3346.42,14.86,18.3,22.2,,,,
16.17,251400,4550140,3346.42,14.88,18.3,22.2,,,,
16.31,251400,4550145,3346.42,11.88,18.3,22.2,,,,
16.47,251400,4550150,3346.42,11.89,18.3,22.2,,,,
16.68,251400,4550155,3346.42,10.13,18.3,22.2,,,,
16.66,251400,4550160,3346.42,12.33,18.3,22.2,,,,
16.31,251400,4550165,3346.55,8.04,18.3,34.6,,,,
16.01,251400,4550170,3347.19,6.37,23.9,34.6,,,,
15.54,251400,4550175,3347.28,7.29,24.8,40.3,,,,
15.09,251400,4550180,3347.28,10.60,24.8,48.1,,,,
14.72,251400,4550185,3347.28,11.06,29.4,48.1,,,,
14.32,251400,4550190,3347.28,10.13,33.6,49.1,,,,
14.00,251400,4550195,3347.28,12.16,33.6,53.4,,,,
13.68,251400,4550200,3347.46,8.41,33.6,48.1,,,,
13.39,251400,4550205,3347.67,7.60,33.6,48.1,,,,
13.14,251400,4550210,3348.29,5.16,24.8,48.1,,,,
12.90,251400,4550215,3348.29,7.64,24.8,48.1,,,,
12.71,251400,4550220,3348.29,11.24,24.8,48.1,,,,
12.52,251400,4550225,3348.29,10.37,24.8,36.1,,,,
12.39,251400,4550230,3348.29,10.58,17.9,35.2,,,,
12.26,251400,4550235,3348.29,10.61,17.9,35.2,,,,
12.20,251400,4550240,3348.29,11.08,17.9,35.2,,,,
12.14,251400,4550245,3348.29,10.13,17.9,35.2,,,,
12.13,251400,4550250,3348.29,10.92,17.9,35.2,,,,
12.13,251400,4550255,3348.29,5.06,17.9,35.2,,,,
12.18,251400,4550260,3347.49,8.65,17.9,35.2,,,,
12.26,251400,4550265,3347.28,11.89,17.9,35.2,,,,
12.40,251400,4550270,3347.28,14.34,17.9,35.2,,,,
12.60,251400,4550275,3347.28,10.13,17.9,35.2,,,,
12.81,251400,4550280,3347.28,13.08,17.9,35.2,,,,
13.09,251400,4550285,3347.28,10.41,17.9,35.2,,,,
13.36,251400,4550290,3347.28,14.24,17.9,35.2,,,,
13.66,251400,4550295,3347.28,10.13,17.9,35.2,,,,
13.96,251400,4550300,3347.28,14.13,17.9,35.2,,,,
13.97,251400,4550305,3347.28,13.71,17.9,35.2,,,,
13.97,251400,4550310,3347.28,10.13,17.9,35.2,,,,
13.84,251400,4550315,3347.28,13.60,17.9,35.2,,,,
13.65,251400,4550320,3347.28,10.13,20.9,40.6,,,,
13.50,251400,4550325,3347.28,10.13,25.4,48.8,,,,
13.34,251400,4550330,3347.28,17.21,25.4,48.8,,,,
13.24,251400,4550335,3347.28,16.96,25.4,48.8,,,,
13.14,251400,4550340,3347.28,10.13,25.4,48.8,,,,
13.07,251400,4550345,3347.28,16.03,32.9,48.8,,,,
13.02,251400,4550350,3347.28,13.97,32.9,48.8,,,,
12.97,251400,4550355,3347.28,10.66,32.9,48.8,,,,
12.95,251400,4550360,3347.28,10.13,32.9,48.8,,,,
12.92,251400,4550365,3347.28,15.16,32.9,48.8,,,,
12.92,251400,4550370,3347.28,14.08,32.9,36.4,,,,
12.91,251400,4550375,3347.75,10.19,32.9,35.2,,,,
12.91,251400,4550380,3348.29,9.59,25.4,35.2,,,,
12.90,251400,4550385,3348.29,13.79,25.4,35.2,,,,
12.91,251400,4550390,3348.29,13.71,25.4,35.2,,,,
12.90,251400,4550395,3348.86,9.34,25.4,35.2,,,,
12.91,251400,4550400,3349.14,9.84,23.8,35.2,,,,
12.91,251400,4550405,3349.14,13.35,17.8,35.2,,,,
12.90,251400,4550410,3349.39,7.64,17.8,35.2,,,,
12.90,251400,4550415,3349.91,5.69,17.8,25.0,,,,
12.91,251400,4550420,3349.91,10.31,17.8,23.5,,,,
12.91,251400,4550425,3349.91,10.13,15.1,23.5,,,,
12.91,251400,4550430,3349.91,12.56,12.7,23.5,,,,
12.91,251400,4550435,3349.97,10.33,12.7,23.5,,,,
12.91,251400,4550440,3350.77,5.06,12.7,23.5,,,,
12.91,251400,4550445,3350.77,11.68,12.7,14.2,,,,
12.90,251400,4550450,3350.77,11.00,12.7,14.2,,,,
12.90,251400,4550455,3350.77,10.13,12.7,14.2,,,,
12.89,251400,4550460,3350.77,10.13,12.7,14.2,,,,
12.89,251400,4550465,3350.77,13.03,12.7,14.2,,,,
12.88,251400,4550470,3350.77,12.29,12.7,14.2,,,,
12.87,251400,4550475,3350.77,12.09,12.7,14.2,,,,
12.86,251400,4550480,3350.77,10.75,12.7,14.2,,,,
12.84,251400,4550485,3350.77,10.57,12.7,14.2,,,,
12.84,251400,4550490,3350.77,10.96,12.7,14.2,,,,
12.81,251400,4550495,3350.77,11.40,12.7,14.2,,,,
12.80,251400,4550500,3350.77,12.31,12.7,14.2,,,,
12.78,251400,4550505,3350.77,10.38,12.7,14.2,,,,
12.76,251400,4550510,3350.77,11.58,12.7,14.2,,,,
12.73,251400,4550515,3350.77,10.13,12.7,14.2,,,,
12.71,251400,4550520,3350.77,12.02,12.7,14.2,,,,
12.68,251400,4550525,3350.77,10.13,12.7,14.2,,,,
12.65,251400,4550530,3350.77,10.48,12.7,14.2,,,,
12.62,251400,4550535,3350.77,11.11,12.7,14.2,,,,
12.59,251400,4550540,3350.77,13.71,12.7,14.2,,,,
12.55,251400,4550545,3350.68,13.65,12.7,14.2,,,,
12.51,251400,4550550,3350.33,13.43,12.7,14.2,,,,
12.47,251400,4550555,3350.33,12.93,12.7,14.2,,,,
12.43,251400,4550560,3350.33,12.45,12.7,14.2,,,,
12.39,251400,4550565,3350.33,12.11,12.7,14.2,,,,
12.35,251400,4550570,3350.33,11.94,12.7,14.2,,,,
12.31,251400,4550575,3350.53,10.98,12.7,14.2,,,,
12.27,251400,4550580,3350.77,8.79,12.7,14.2,,,,
12.23,251400,4550585,3350.77,7.58,12.7,14.2,,,,
12.21,251400,4550590,3350.64,10.55,12.7,14.2,,,,
12.16,251400,4550595,3350.16,10.34,12.7,14.2,,,,
12.17,251400,4550600,3349.91,14.43,14.0,16.2,,,,
12.16,251400,4550605,3349.91,11.75,17.9,21.8,,,,
12.19,251400,4550610,3349.91,7.09,20.6,26.4,,,,
12.26,251400,4550615,3349.21,10.10,25.5,34.2,,,,
12.31,251400,4550620,3349.14,11.04,34.6,41.6,,,,
12.38,251400,4550625,3349.14,6.85,34.6,48.7,,,,
12.45,251400,4550630,3348.63,7.69,34.6,48.7,,,,
12.51,251400,4550635,3348.24,11.78,34.6,48.7,,,,
14.78,251405,4549865,3345.61,11.25,23.8,22.5,,,,
14.80,251405,4549870,3345.61,10.93,23.8,22.5,,,,
14.82,251405,4549875,3345.61,10.52,21.5,22.5,,,,
14.83,251405,4549880,3345.61,10.13,18.2,22.5,,,,
14.86,251405,4549885,3345.61,10.21,18.2,19.7,,,,
14.88,251405,4549890,3345.61,10.93,18.2,17.1,,,,
14.91,251405,4549895,3345.61,10.86,18.2,17.1,,,,
14.94,251405,4549900,3345.61,12.42,18.2,17.1,,,,
14.98,251405,4549905,3345.71,8.24,18.2,17.1,,,,
15.02,251405,4549910,3345.75,7.84,18.2,17.1,,,,
15.07,251405,4549915,3345.79,7.65,18.2,17.1,,,,
15.11,251405,4549920,3345.84,7.51,18.2,17.1,,,,
15.16,251405,4549925,3345.88,7.41,18.2,17.1,,,,
15.21,251405,4549930,3346.22,5.32,18.2,17.1,,,,
15.26,251405,4549935,3346.21,5.38,18.2,17.1,,,,
15.30,251405,4549940,3345.61,10.56,18.2,17.1,,,,
15.34,251405,4549945,3345.61,10.13,18.2,17.1,,,,
15.39,251405,4549950,3345.61,15.08,18.2,17.1,,,,
15.43,251405,4549955,3345.61,15.18,18.2,17.1,,,,
15.47,251405,4549960,3345.61,14.13,18.2,17.1,,,,
15.50,251405,4549965,3345.61,10.13,18.2,17.1,,,,
15.54,251405,4549970,3345.61,10.13,18.2,17.1,,,,
15.57,251405,4549975,3345.61,10.13,18.2,17.1,,,,
15.60,251405,4549980,3345.61,16.01,18.2,18.2,,,,
15.63,251405,4549985,3345.61,10.13,18.2,22.5,,,,
15.65,251405,4549990,3345.61,16.03,19.9,22.5,,,,
15.68,251405,4549995,3345.61,10.20,23.1,22.5,,,,
15.69,251405,4550000,3345.61,10.18,23.1,22.5,,,,
15.73,251405,4550005,3345.61,15.70,23.1,22.5,,,,
15.73,251405,4550010,3345.61,14.89,23.1,22.5,,,,
15.77,251405,4550015,3345.61,14.28,19.0,22.5,,,,
15.77,251405,4550020,3345.61,14.34,18.2,22.5,,,,
15.81,251405,4550025,3345.61,14.47,18.2,22.5,,,,
15.83,251405,4550030,3345.61,10.13,18.2,22.5,,,,
15.85,251405,4550035,3345.61,16.10,18.2,22.5,,,,
15.89,251405,4550040,3345.61,10.89,18.2,22.5,,,,
15.93,251405,4550045,3345.61,16.24,18.2,22.5,,,,
15.95,251405,4550050,3345.61,10.21,18.2,22.5,,,,
15.96,251405,4550055,3345.61,10.13,18.2,22.5,,,,
16.00,251405,4550060,3345.61,12.21,18.2,22.5,,,,
16.05,251405,4550065,3345.61,14.38,18.2,22.5,,,,
16.10,251405,4550070,3345.61,10.13,18.2,22.5,,,,
16.16,251405,4550075,3345.61,10.13,18.2,22.5,,,,
16.21,251405,4550080,3345.61,12.99,18.2,22.5,,,,
16.26,251405,4550085,3345.61,12.44,18.2,22.5,,,,
16.28,251405,4550090,3346.21,7.51,18.2,22.5,,,,
16.29,251405,4550095,3346.42,8.64,18.2,22.5,,,,
16.28,251405,4550100,3346.42,10.22,18.2,22.5,,,,
16.23,251405,4550105,3346.42,11.15,18.2,22.5,,,,
16.23,251405,4550110,3346.42,12.05,18.2,22.5,,,,
16.16,251405,4550115,3346.42,13.05,18.2,22.5,,,,
16.19,251405,4550120,3346.42,13.80,18.2,22.5,,,,
16.14,251405,4550125,3346.42,10.13,18.2,22.5,,,,
16.19,251405,4550130,3346.42,14.20,18.2,22.4,,,,
16.18,251405,4550135,3346.42,15.29,18.3,22.3,,,,
16.14,251405,4550140,3346.42,10.13,18.3,22.2,,,,
16.17,251405,4550145,3346.42,10.13,18.3,22.2,,,,
16.34,251405,4550150,3346.42,12.71,18.3,22.2,,,,
16.45,251405,4550155,3346.42,11.89,18.3,22.2,,,,
16.30,251405,4550160,3346.42,12.28,18.3,22.2,,,,
15.96,251405,4550165,3346.42,11.38,18.3,34.6,,,,
15.74,251405,4550170,3347.21,5.54,24.3,34.6,,,,
15.27,251405,4550175,3347.28,6.51,24.8,41.0,,,,
14.94,251405,4550180,3347.28,10.26,25.0,48.1,,,,
14.56,251405,4550185,3347.28,10.13,33.6,48.1,,,,
14.20,251405,4550190,3347.28,12.89,33.6,49.9,,,,
